Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,39.33963394165039,88925,8.858198642730713,,83
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,39.10896301269531,89925,8.953197717666626,,84
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,38.38056945800781,90925,9.04699182510376,,85
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,38.75679016113281,91925,9.142688035964966,,86
200.0,0.0,200.0,200.0,200.0,199.33333,1.490712,200.0,196.0,199.33333333333334,37.390480041503906,93121,9.317410707473755,,87
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,37.20574951171875,94121,9.418895721435547,,88
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,37.96590805053711,95121,9.514976024627686,,89
193.66667,6.342099,200.0,185.0,193.66666666666666,197.66667,3.4960296,200.0,191.0,197.66666666666666,36.50688934326172,96307,9.633018732070923,,90
187.33333,9.104334,200.0,179.0,187.33333333333334,200.0,0.0,200.0,200.0,200.0,35.747703552246094,97307,9.736286878585815,,91
196.0,5.656854,200.0,188.0,196.0,196.5,6.576473,200.0,182.0,196.5,34.443660736083984,98486,9.85446572303772,,92
179.33333,15.69147,200.0,162.0,179.33333333333334,184.16667,9.770989,200.0,167.0,184.16666666666666,35.37902069091797,99591,9.964287042617798,,93
175.66667,18.624954,196.0,151.0,175.66666666666666,180.83333,17.752151,200.0,157.0,180.83333333333334,32.97138214111328,100676,10.07154893875122,,94
181.33333,4.9888763,188.0,176.0,181.33333333333334,181.5,17.471405,200.0,152.0,181.5,33.12272262573242,101765,10.179994821548462,,95
187.66667,11.671428,200.0,172.0,187.66666666666666,189.83333,13.752778,200.0,163.0,189.83333333333334,35.23630142211914,102904,10.294216871261597,,96
192.66667,4.784233,197.0,186.0,192.66666666666666,181.16667,14.194092,200.0,166.0,181.16666666666666,33.585296630859375,103991,10.405580759048462,,97
199.66667,0.4714045,200.0,199.0,199.66666666666666,197.33333,5.1207643,200.0,186.0,197.33333333333334,35.66818618774414,105175,10.524882793426514,,98
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,35.73042297363281,106175,10.618811845779419,,99
